# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, topCancl_mean, topCancl_sd, topCancl_ci, topCancl_ci, topCancl_min, topCancl_box_q1, topCancl_median, topCancl_box_q2, topCancl_max, ladCancl_mean, ladCancl_sd, ladCancl_ci, ladCancl_ci, ladCancl_min, ladCancl_box_q1, ladCancl_median, ladCancl_box_q2, ladCancl_max, botCancl_mean, botCancl_sd, botCancl_ci, botCancl_ci, botCancl_min, botCancl_box_q1, botCancl_median, botCancl_box_q2, botCancl_max, topScan_mean, topScan_sd, topScan_ci, topScan_ci, topScan_min, topScan_box_q1, topScan_median, topScan_box_q2, topScan_max, ladScan_mean, ladScan_sd, ladScan_ci, ladScan_ci, ladScan_min, ladScan_box_q1, ladScan_median, ladScan_box_q2, ladScan_max, botScan_mean, botScan_sd, botScan_ci, botScan_ci, botScan_min, botScan_box_q1, botScan_median, botScan_box_q2, botScan_max, topIns_mean, topIns_sd, topIns_ci, topIns_ci, topIns_min, topIns_box_q1, topIns_median, topIns_box_q2, topIns_max, ladIns_mean, ladIns_sd, ladIns_ci, ladIns_ci, ladIns_min, ladIns_box_q1, ladIns_median, ladIns_box_q2, ladIns_max, botIns_mean, botIns_sd, botIns_ci, botIns_ci, botIns_min, botIns_box_q1, botIns_median, botIns_box_q2, botIns_max, rungs_mean, rungs_sd, rungs_ci, rungs_ci, rungs_min, rungs_box_q1, rungs_median, rungs_box_q2, rungs_max, bktRung_mean, bktRung_sd, bktRung_ci, bktRung_ci, bktRung_min, bktRung_box_q1, bktRung_median, bktRung_box_q2, bktRung_max, botSize_mean, botSize_sd, botSize_ci, botSize_ci, botSize_min, botSize_box_q1, botSize_median, botSize_box_q2, botSize_max, bktSize_mean, bktSize_sd, bktSize_ci, bktSize_ci, bktSize_min, bktSize_box_q1, bktSize_median, bktSize_box_q2, bktSize_max
Fri Dec 30 15:59:48 EST 2016, 2, 0.250, 6, 31.027, 2.36275, 29.3623, 32.6917, 27.70, 29.83, 31.43, 34.38, 35.41, 243896, 10.7331, 243888, 243904, 243888, 243888, 243896, 243904, 243920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2511853, 0, 2511853, 2511853, 2511853, 2511853, 2511853, 2511853, 2511853, 16423259, 0, 16423259, 16423259, 16423259, 16423259, 16423259, 16423259, 16423259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.0012, -nan, nan, nan, 1.0012, 1.0012, 1.0012, 1.0012, 1.0012, 37946.1, 0.000488281, 37946.1, 37946.1, 37946.1, 37946.1, 37946.1, 37946.1, 37946.1, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:01:05 EST 2016, 4, 0.250, 6, 40.383, 3.31329, 38.0486, 42.7174, 37.05, 38.74, 39.875, 40.69, 49.87, 252762, 10.6132, 252755, 252769, 252752, 252752, 252768, 252768, 252784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4739996, 0, 4739996, 4739996, 4739996, 4739996, 4739996, 4739996, 4739996, 21154218, 0, 21154218, 21154218, 21154218, 21154218, 21154218, 21154218, 21154218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00437, 1.49012e-08, 1.00437, 1.00437, 1.00437, 1.00437, 1.00437, 1.00437, 1.00437, 51892.2, -nan, nan, nan, 51892.2, 51892.2, 51892.2, 51892.2, 51892.2, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:02:01 EST 2016, 8, 0.250, 6, 41.224, 2.13393, 39.7205, 42.7275, 38.74, 40.19, 41.09, 42.25, 46.99, 255733, 7.33212, 255728, 255738, 255728, 255728, 255728, 255744, 255744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9119985, 0, 9119985, 9119985, 9119985, 9119985, 9119985, 9119985, 9119985, 20273243, 0, 20273243, 20273243, 20273243, 20273243, 20273243, 20273243, 20273243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00256, 2.58096e-08, 1.00256, 1.00256, 1.00256, 1.00256, 1.00256, 1.00256, 1.00256, 58904.3, 0.000690534, 58904.3, 58904.3, 58904.3, 58904.3, 58904.3, 58904.3, 58904.3, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:02:54 EST 2016, 0, 0.500, 6, 33.861, 1.71706, 32.6512, 35.0708, 30.49, 32.88, 34.595, 35.59, 35.86, 239830, 7.83837, 239824, 239836, 239824, 239824, 239832, 239840, 239840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29940000, 0, 29940000, 29940000, 29940000, 29940000, 29940000, 29940000, 29940000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 60000, 0, 60000, 60000, 60000, 60000, 60000, 60000, 60000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:03:45 EST 2016, 1, 0.500, 6, 22.143, 1.93388, 20.7805, 23.5055, 20.28, 20.50, 22.215, 24.71, 25.97, 230579, 6.4, 230574, 230584, 230576, 230576, 230576, 230592, 230592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1297857, 0, 1297857, 1297857, 1297857, 1297857, 1297857, 1297857, 1297857, 10486296, 0, 10486296, 10486296, 10486296, 10486296, 10486296, 10486296, 10486296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.0011, -nan, nan, nan, 1.0011, 1.0011, 1.0011, 1.0011, 1.0011, 23615.5, 0, 23615.5, 23615.5, 23615.5, 23615.5, 23615.5, 23615.5, 23615.5, 1.00001, 2.58096e-08, 1.00001, 1.00001, 1.00001, 1.00001, 1.00001, 1.00001, 1.00001
Fri Dec 30 16:04:58 EST 2016, 2, 0.500, 6, 30.28, 2.02533, 28.853, 31.707, 28.59, 29.11, 29.985, 30.58, 36.05, 241080, 8, 241074, 241086, 241072, 241072, 241088, 241088, 241088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2498208, 0, 2498208, 2498208, 2498208, 2498208, 2498208, 2498208, 2498208, 16436641, 0, 16436641, 16436641, 16436641, 16436641, 16436641, 16436641, 16436641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 37945.6, 0.000845728, 37945.6, 37945.6, 37945.6, 37945.6, 37945.6, 37945.6, 37945.6, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:06:04 EST 2016, 4, 0.500, 6, 38.01, 1.79861, 36.7428, 39.2772, 33.09, 37.71, 38.72, 38.75, 40.40, 248246, 7.83837, 248240, 248252, 248240, 248240, 248248, 248256, 248256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4739999, 0, 4739999, 4739999, 4739999, 4739999, 4739999, 4739999, 4739999, 21153952, 0, 21153952, 21153952, 21153952, 21153952, 21153952, 21153952, 21153952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00583, 1.49012e-08, 1.00583, 1.00583, 1.00583, 1.00583, 1.00583, 1.00583, 1.00583, 51891.7, -nan, nan, nan, 51891.7, 51891.7, 51891.7, 51891.7, 51891.7, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:07:16 EST 2016, 8, 0.500, 6, 43.535, 4.01876, 40.7036, 46.3664, 40.05, 40.55, 42.21, 48.96, 51.13, 249733, 7.33212, 249728, 249738, 249728, 249728, 249728, 249744, 249744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9119999, 0, 9119999, 9119999, 9119999, 9119999, 9119999, 9119999, 9119999, 20273274, 0, 20273274, 20273274, 20273274, 20273274, 20273274, 20273274, 20273274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00254, 1.49012e-08, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 1.00254, 58904.4, -nan, nan, nan, 58904.4, 58904.4, 58904.4, 58904.4, 58904.4, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:08:28 EST 2016, 0, 0.000, 8, 48.723, 6.57993, 44.0871, 53.3589, 39.83, 43.61, 50.78, 55.75, 58.92, 282086, 7.83837, 282080, 282092, 282080, 282080, 282088, 282096, 282096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39920000, 0, 39920000, 39920000, 39920000, 39920000, 39920000, 39920000, 39920000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 80000, 0, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:10:00 EST 2016, 1, 0.000, 8, 26.159, 0.83972, 25.5674, 26.7506, 24.89, 25.27, 26.785, 26.97, 27.31, 256442, 10.6132, 256435, 256449, 256432, 256432, 256448, 256448, 256464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1680000, 0, 1680000, 1680000, 1680000, 1680000, 1680000, 1680000, 1680000, 14039862, 0, 14039862, 14039862, 14039862, 14039862, 14039862, 14039862, 14039862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.02288, -nan, nan, nan, 1.02288, 1.02288, 1.02288, 1.02288, 1.02288, 31502.7, -nan, nan, nan, 31502.7, 31502.7, 31502.7, 31502.7, 31502.7, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:11:28 EST 2016, 2, 0.000, 8, 44.392, 3.9739, 41.5922, 47.1918, 40.38, 41.06, 44.335, 50.05, 51.52, 271227, 7.33212, 271222, 271232, 271216, 271216, 271232, 271232, 271232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3490657, 0, 3490657, 3490657, 3490657, 3490657, 3490657, 3490657, 3490657, 21755868, 0, 21755868, 21755868, 21755868, 21755868, 21755868, 21755868, 21755868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 50594.2, -nan, nan, nan, 50594.2, 50594.2, 50594.2, 50594.2, 50594.2, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:12:40 EST 2016, 4, 0.000, 8, 55.198, 5.6937, 51.1865, 59.2095, 45.90, 51.28, 55.755, 63.59, 65.37, 291528, 8, 291522, 291534, 291520, 291520, 291536, 291536, 291536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6319965, 0, 6319965, 6319965, 6319965, 6319965, 6319965, 6319965, 6319965, 28202850, 0, 28202850, 28202850, 28202850, 28202850, 28202850, 28202850, 28202850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00292, 1.49012e-08, 1.00292, 1.00292, 1.00292, 1.00292, 1.00292, 1.00292, 1.00292, 69184, 0, 69184, 69184, 69184, 69184, 69184, 69184, 69184, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:14:42 EST 2016, 8, 0.000, 8, 55.611, 4.94862, 52.1244, 59.0976, 48.64, 52.67, 54.155, 63.05, 64.21, 300646, 7.83837, 300640, 300652, 300640, 300640, 300648, 300656, 300656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12158536, 0, 12158536, 12158536, 12158536, 12158536, 12158536, 12158536, 12158536, 27031751, 0, 27031751, 27031751, 27031751, 27031751, 27031751, 27031751, 27031751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 78537.6, 0.00169146, 78537.6, 78537.6, 78537.6, 78537.6, 78537.6, 78537.6, 78537.6, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:16:34 EST 2016, 0, 0.250, 8, 45.754, 4.01775, 42.9233, 48.5847, 41.76, 42.12, 45.405, 52.01, 52.48, 264466, 87.767, 264404, 264528, 264416, 264416, 264448, 264480, 264720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39920000, 0, 39920000, 39920000, 39920000, 39920000, 39920000, 39920000, 39920000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 80000, 0, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:17:21 EST 2016, 1, 0.250, 8, 27.923, 2.72406, 26.0037, 29.8423, 23.77, 26.16, 28.035, 30.32, 33.42, 253411, 6.4, 253406, 253416, 253408, 253408, 253408, 253424, 253424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1730361, 0, 1730361, 1730361, 1730361, 1730361, 1730361, 1730361, 1730361, 13989241, 0, 13989241, 13989241, 13989241, 13989241, 13989241, 13989241, 13989241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.0011, -nan, nan, nan, 1.0011, 1.0011, 1.0011, 1.0011, 1.0011, 31502.2, -nan, nan, nan, 31502.2, 31502.2, 31502.2, 31502.2, 31502.2, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:18:38 EST 2016, 2, 0.250, 8, 41.367, 3.21116, 39.1046, 43.6294, 38.51, 39.20, 40.565, 47.14, 47.82, 269786, 10.6132, 269779, 269793, 269776, 269776, 269792, 269792, 269808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3199999, 0, 3199999, 3199999, 3199999, 3199999, 3199999, 3199999, 3199999, 22046415, 0, 22046415, 22046415, 22046415, 22046415, 22046415, 22046415, 22046415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.01069, 0, 1.01069, 1.01069, 1.01069, 1.01069, 1.01069, 1.01069, 1.01069, 50594, 0, 50594, 50594, 50594, 50594, 50594, 50594, 50594, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:20:04 EST 2016, 4, 0.250, 8, 53.113, 3.45867, 50.6762, 55.5498, 45.53, 52.05, 54.515, 56.19, 57.32, 279352, 10.7331, 279344, 279360, 279344, 279344, 279352, 279360, 279376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6318467, 0, 6318467, 6318467, 6318467, 6318467, 6318467, 6318467, 6318467, 28204694, 0, 28204694, 28204694, 28204694, 28204694, 28204694, 28204694, 28204694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00146, 0, 1.00146, 1.00146, 1.00146, 1.00146, 1.00146, 1.00146, 1.00146, 69184.7, 0.000976562, 69184.7, 69184.7, 69184.7, 69184.7, 69184.7, 69184.7, 69184.7, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:21:22 EST 2016, 8, 0.250, 8, 56.622, 4.6215, 53.3659, 59.8781, 50.81, 53.69, 56.74, 59.77, 68.19, 279146, 7.83837, 279140, 279152, 279136, 279136, 279152, 279152, 279152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11839975, 0, 11839975, 11839975, 11839975, 11839975, 11839975, 11839975, 11839975, 27350408, 0, 27350408, 27350408, 27350408, 27350408, 27350408, 27350408, 27350408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.00246, 2.10734e-08, 1.00246, 1.00246, 1.00246, 1.00246, 1.00246, 1.00246, 1.00246, 78537.8, -nan, nan, nan, 78537.8, 78537.8, 78537.8, 78537.8, 78537.8, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:23:09 EST 2016, 0, 0.500, 8, 44.889, 2.94331, 42.8153, 46.9627, 43.31, 43.55, 44.125, 44.75, 53.60, 261629, 9.6, 261622, 261636, 261616, 261616, 261632, 261632, 261648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39920000, 0, 39920000, 39920000, 39920000, 39920000, 39920000, 39920000, 39920000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 80000, 0, 80000, 80000, 80000, 80000, 80000, 80000, 80000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:23:51 EST 2016, 1, 0.500, 8, 27.313, 1.94532, 25.9424, 28.6836, 25.74, 25.80, 27.345, 29.30, 32.09, 251190, 7.83837, 251184, 251196, 251184, 251184, 251192, 251200, 251200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1679925, 0, 1679925, 1679925, 1679925, 1679925, 1679925, 1679925, 1679925, 14039945, 0, 14039945, 14039945, 14039945, 14039945, 14039945, 14039945, 14039945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1.01307, 1.49012e-08, 1.01307, 1.01307, 1.01307, 1.01307, 1.01307, 1.01307, 1.01307, 31502.7, -nan, nan, nan, 31502.7, 31502.7, 31502.7, 31502.7, 31502.7, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 16:25:03 EST 2016, 2, 0.500, 8, 40.71, 1.64182, 39.5532, 41.8668, 38.71, 40.03, 40.755, 40.94, 45.13, 266421, 7.33212, 266416, 266426, 266416, 266416, 266416, 266432, 266432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3250583, 0, 3250583, 3250583, 3250583, 3250583, 3250583, 3250583, 3250583, 21995730, 0, 21995730, 21995730, 21995730, 21995730, 21995730, 21995730, 21995730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 50593.8, 0, 50593.8, 50593.8, 50593.8, 50593.8, 50593.8, 50593.8, 50593.8, 1, 0, 1, 1, 1, 1, 1, 1, 1
